[00:02:24] *** Joins: rgherdt__ (~rgherdt@2a01:598:d036:698b:4f59:ac7:3ad8:3320)
[00:04:55] *** Quits: rgherdt_ (~rgherdt@2a01:598:d038:d67f:f4bd:95ae:c30:7222) (Ping timeout: 250 seconds)
[00:05:48] *** Quits: Brucio-92 (~Brucio-92@2001:638:504:20e6:6ac3:87e0:e782:f3fc) (Ping timeout: 250 seconds)
[00:09:30] *** Quits: humasect (~humasect@2001:1970:57e0:4100::1ae0) (Remote host closed the connection)
[00:18:58] *** Quits: MatSharrow (~matthew@36.115.9.51.dyn.plus.net) (Quit: Konversation terminated!)
[00:19:02] *** Quits: tophullyte (tophullyte@gateway/vpn/protonvpn/tophullyte) (Quit: Leaving)
[00:41:33] *** Quits: dbotton (sid492350@lymington.irccloud.com) (*.net *.split)
[00:41:33] *** Quits: taw10 (~taw@46.235.227.49) (*.net *.split)
[00:41:33] *** Quits: TheCoffeMaker (~TheCoffeM@user/thecoffemaker) (*.net *.split)
[00:41:33] *** Quits: perrierjouet (~perrier-j@modemcable012.251-130-66.mc.videotron.ca) (*.net *.split)
[00:41:33] *** Quits: seabre (~seabre@user/seabre) (*.net *.split)
[00:41:33] *** Quits: ft (~ft@shell.chaostreff-dortmund.de) (*.net *.split)
[00:41:33] *** Quits: beagles (~beagles@142.162.188.116) (*.net *.split)
[00:41:33] *** Quits: swistak (~swistak@185.21.216.141) (*.net *.split)
[00:41:33] *** Quits: ASau (~user@lmpc.drb.insel.de) (*.net *.split)
[00:41:33] *** Quits: justGhost (~justache@user/justache) (*.net *.split)
[00:41:33] *** Quits: contrapunctus (a75f5b1571@jabberfr.org) (*.net *.split)
[00:41:33] *** Quits: aoh (~aki@haltp.org) (*.net *.split)
[00:41:33] *** Quits: cross_ (~cross@spitfire.i.gajendra.net) (*.net *.split)
[00:41:33] *** Quits: danieli (~danieli@user/danieli) (*.net *.split)
[00:41:33] *** Quits: lazr_ (~lazr@45.76.248.123) (*.net *.split)
[00:41:34] *** Quits: z3t0 (~z3t0@146.71.14.98) (*.net *.split)
[00:41:34] *** Quits: amk (~amk@109.255.169.126) (*.net *.split)
[00:41:34] *** Quits: Tordek (~tordek@triton.blinkenshell.org) (*.net *.split)
[00:41:34] *** Quits: gjvc (~gjvc@user/gjvc) (*.net *.split)
[00:41:34] *** Quits: hineios (~hineios@a95-93-142-124.cpe.netcabo.pt) (*.net *.split)
[00:41:34] *** Quits: mason (~mason@redhat/mason) (*.net *.split)
[00:41:34] *** Quits: les_ (~whome@user/les) (*.net *.split)
[00:41:34] *** Quits: TMA (~tma@twin.jikos.cz) (*.net *.split)
[00:41:34] *** Quits: Gromboli (~Gromboli@user/gromboli) (*.net *.split)
[00:41:34] *** Quits: flynn (~mcbloch@user/flynn) (*.net *.split)
[00:41:34] *** Quits: jao (~jao@cpc103048-sgyl39-2-0-cust502.18-2.cable.virginm.net) (*.net *.split)
[00:41:34] *** Quits: robin (~robin@user/terpri) (*.net *.split)
[00:41:34] *** Quits: yauhsien (~Yau-Hsien@118-167-40-21.dynamic-ip.hinet.net) (*.net *.split)
[00:41:34] *** Quits: emacsomancer (~emacsoman@136.60.128.68) (*.net *.split)
[00:41:34] *** Quits: MrFantastik (~f@2607:f598:bbda:270:af90:c2f0:20b5:e42e) (*.net *.split)
[00:41:34] *** Quits: NotThatRPG (~NotThatRP@162-219-230-90.fttp.usinternet.com) (*.net *.split)
[00:41:34] *** Quits: Akiva (~Akiva@user/Akiva) (*.net *.split)
[00:41:34] *** Quits: waleee (~waleee@2001:9b0:21d:fc00:398f:b003:b90d:acf4) (*.net *.split)
[00:41:34] *** Quits: hjudt (~hjudt@62-178-177-178.cable.dynamic.surfer.at) (*.net *.split)
[00:41:34] *** Quits: gproto23 (~gproto23@user/gproto23) (*.net *.split)
[00:41:34] *** Quits: wacki (~wacki@87.122.86.194) (*.net *.split)
[00:41:35] *** Quits: livoreno (~livoreno@user/notzmv) (*.net *.split)
[00:41:35] *** Quits: molson (~molson@2001-48F8-704A-123D-0-0-75F-1037-static.midco.net) (*.net *.split)
[00:41:35] *** Quits: tevo (~tevo@164.163.115.230.yesconnect.net.br) (*.net *.split)
[00:41:35] *** Quits: flatwhatson (~flatwhats@220.253.110.95) (*.net *.split)
[00:41:35] *** Quits: Josh_2 (~user@37.25.47.130) (*.net *.split)
[00:41:35] *** Quits: cylb (~cylb@pool-173-76-181-138.bstnma.fios.verizon.net) (*.net *.split)
[00:41:35] *** Quits: GreaseMonkey (greaser@user/greasemonkey) (*.net *.split)
[00:41:35] *** Quits: hays (rootvegeta@fsf/member/hays) (*.net *.split)
[00:41:35] *** Quits: lottaquestions_ (~nick@2607:fa49:5041:a200:c011:d62d:2c14:89f2) (*.net *.split)
[00:41:35] *** Quits: sveit_ (~sveit@2001:19f0:ac01:247:5400:ff:fe5c:689f) (*.net *.split)
[00:41:35] *** Quits: splittist (sid17737@id-17737.tinside.irccloud.com) (*.net *.split)
[00:41:35] *** Quits: teiresias (~chris@blvuug/founder/teiresias) (*.net *.split)
[00:41:35] *** Quits: gko` (~user@user/gko) (*.net *.split)
[00:41:35] *** Quits: payphone (dd09ba4109@2604:bf00:561:2000::20b) (*.net *.split)
[00:41:35] *** Quits: jasom (f3e90f0325@2604:bf00:561:2000::3a6) (*.net *.split)
[00:41:35] *** Quits: mdhughes (~mdhughes@user/mdhughes) (*.net *.split)
[00:41:35] *** Quits: dre (~dre@2001:8003:c932:c301:77c0:cff4:f6dd:6abf) (*.net *.split)
[00:41:35] *** Quits: drmeister (sid45147@id-45147.ilkley.irccloud.com) (*.net *.split)
[00:41:35] *** Quits: b20n (sid115913@id-115913.uxbridge.irccloud.com) (*.net *.split)
[00:41:35] *** Quits: AdmiralBumbleBee (~AdmiralBu@47.203.174.105) (*.net *.split)
[00:41:35] *** Quits: kopiyka (~user@2001:983:fe8b:1:b26e:bfff:fe2b:503f) (*.net *.split)
[00:41:35] *** Quits: joast (~rick@cpe-98-146-112-4.natnow.res.rr.com) (*.net *.split)
[00:41:35] *** Quits: edr (~edr@user/edr) (*.net *.split)
[00:41:35] *** Quits: mattf (mattf@2600:3c03::f03c:92ff:fea6:56a4) (*.net *.split)
[00:41:35] *** Quits: Equill (~Equill@80.30.200.244) (*.net *.split)
[00:41:36] *** Quits: White_Flame (~quassel@user/white-flame/x-6930243) (*.net *.split)
[00:41:36] *** Quits: opcode (~opcode@user/opcode) (*.net *.split)
[00:41:36] *** Quits: mixfix41 (~homefame@user/mixfix41) (*.net *.split)
[00:41:36] *** Quits: unyu (~pyon@user/pyon) (*.net *.split)
[00:41:36] *** Quits: theruran (uid11305@id-11305.hampstead.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: mfiano (~mfiano@li1282-157.members.linode.com) (*.net *.split)
[00:41:36] *** Quits: elflng (~elflng@5.28.137.182) (*.net *.split)
[00:41:36] *** Quits: akarle (~akarle@user/akarle) (*.net *.split)
[00:41:36] *** Quits: sm2n (ae95cb1267@user/sm2n) (*.net *.split)
[00:41:36] *** Quits: axvr (757f658d76@2604:bf00:561:2000::e1) (*.net *.split)
[00:41:36] *** Quits: brown121407 (1fd27a54a7@gnu/webmaster/smarton) (*.net *.split)
[00:41:36] *** Quits: j0ni (c79e08d4b1@2604:bf00:561:2000::2a) (*.net *.split)
[00:41:36] *** Quits: theothornhill (4948e39ef8@2604:bf00:561:2000::40) (*.net *.split)
[00:41:36] *** Quits: srhm (dda3db84b5@user/srhm) (*.net *.split)
[00:41:36] *** Quits: krjst (~krjst@2604:a880:800:c1::16b:8001) (*.net *.split)
[00:41:36] *** Quits: iisi (sid19824@id-19824.hampstead.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: light (~light@user/light) (*.net *.split)
[00:41:36] *** Quits: lucerne (~lucerne@ip202.ip-51-178-215.eu) (*.net *.split)
[00:41:36] *** Quits: lewisje (~lewisje@72.49.207.113) (*.net *.split)
[00:41:36] *** Quits: Andrew (andrew@andrewyu.org) (*.net *.split)
[00:41:36] *** Quits: wxallowed (~d4@151.51.155.155) (*.net *.split)
[00:41:36] *** Quits: MetaYan (~MetaYan@c-7b5d235c.07-84-7462671.bbcust.telenor.se) (*.net *.split)
[00:41:36] *** Quits: cpape`` (~user@2a01:4f9:c010:632d::1) (*.net *.split)
[00:41:36] *** Quits: ogamita`` (~t@hubble.informatimago.com) (*.net *.split)
[00:41:36] *** Quits: jsatk__ (sid304796@id-304796.helmsley.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: uiop1 (sid36937@id-36937.tinside.irccloud.com) (*.net *.split)
[00:41:36] *** Quits: chewbranca (sid35447@couchdb/committer/chewbranca) (*.net *.split)
[00:41:36] *** Quits: flip214 (~marek@user/flip214) (*.net *.split)
[00:41:36] *** Quits: rgherdt__ (~rgherdt@2a01:598:d036:698b:4f59:ac7:3ad8:3320) (*.net *.split)
[00:41:37] *** Quits: Oddity (~Oddity@user/oddity) (*.net *.split)
[00:41:37] *** Quits: dstein64 (~dstein64@dannyadam.com) (*.net *.split)
[00:41:37] *** Quits: Inline (~Inline@ip-037-201-241-209.um10.pools.vodafone-ip.de) (*.net *.split)
[00:41:37] *** Quits: mormue (~mormue@static.29.186.130.94.clients.your-server.de) (*.net *.split)
[00:41:37] *** Quits: psf (~pi@206.55.172.18) (*.net *.split)
[00:41:37] *** Quits: Arw| (~Arwalk@lfbn-dij-1-961-160.w90-125.abo.wanadoo.fr) (*.net *.split)
[00:41:37] *** Quits: deltab (~deltab@user/deltab) (*.net *.split)
[00:41:37] *** Quits: leo_song (~leo_song@user/leo-song/x-7207016) (*.net *.split)
[00:41:37] *** Quits: luis (~luis@lisp/luis) (*.net *.split)
[00:41:37] *** Quits: eMBee (~eMBee@realss.com) (*.net *.split)
[00:41:37] *** Quits: phadthai (~mmondor@user/phadthai) (*.net *.split)
[00:41:37] *** Quits: specbot (~specbot@common-lisp.net) (*.net *.split)
[00:41:37] *** Quits: hhdave (~hhdave@ip212.ip-193-70-71.eu) (*.net *.split)
[00:41:37] *** Quits: ChanServ (ChanServ@services.libera.chat) (*.net *.split)
[00:41:37] *** Quits: aeth (~aeth@user/aeth) (*.net *.split)
[00:41:37] *** Quits: mon_aaraj (~MonAaraj@user/mon-aaraj/x-4416475) (*.net *.split)
[00:41:37] *** Quits: madage (~madage@user/madage) (*.net *.split)
[00:41:37] *** Quits: wyrd (~wyrd@gateway/tor-sasl/wyrd) (*.net *.split)
[00:41:37] *** Quits: azimut (~azimut@gateway/tor-sasl/azimut) (*.net *.split)
[00:41:37] *** Quits: chiselfuse (~chiselfus@user/chiselfuse) (*.net *.split)
[00:41:37] *** Quits: anticomputer (~anticompu@gateway/tor-sasl/anticomputer) (*.net *.split)
[00:41:37] *** Quits: gxt (~gxt@gateway/tor-sasl/gxt) (*.net *.split)
[00:41:37] *** Quits: Spawns (~Spawns_Ca@user/spawns-carpeting/x-6969421) (*.net *.split)
[00:41:37] *** Quits: pjb (~pjb@user/pjb) (*.net *.split)
[00:41:38] *** Quits: linjian (~linj@user/linj) (*.net *.split)
[00:41:38] *** Quits: Duuqnd (~duuqnd@2001:470:69fc:105::e9c0) (*.net *.split)
[00:41:38] *** Quits: nworb (~zbrownm]@2001:470:69fc:105::1:33db) (*.net *.split)
[00:41:38] *** Quits: Spawns_Carpet[m] (~inceptor-@2001:470:69fc:105::1:298b) (*.net *.split)
[00:41:38] *** Quits: dash[m] (~washortgr@2001:470:69fc:105::8d8) (*.net *.split)
[00:41:38] *** Quits: jackhill (~jackhill@kalessin.dragonsnail.net) (*.net *.split)
[00:41:38] *** Quits: dnm (sid401311@id-401311.lymington.irccloud.com) (*.net *.split)
[00:41:38] *** Quits: lieven (~mal@ns2.wyrd.be) (*.net *.split)
[00:41:38] *** Quits: copec (~copec@schrodbox.unaen.org) (*.net *.split)
[00:41:38] *** Quits: Techcable (~Techcable@168.235.93.147) (*.net *.split)
[00:41:38] *** Quits: koolazer (~koo@user/koolazer) (*.net *.split)
[00:41:38] *** Quits: bollu (~bollu@159.65.151.13) (*.net *.split)
[00:41:38] *** Quits: kiki_lamb (~kiki_lamb@198-91-209-245.cpe.distributel.net) (*.net *.split)
[00:41:38] *** Quits: aap (~aap@yoshi.squoze.net) (*.net *.split)
[00:41:38] *** Quits: xristos (~x@user/xristos) (*.net *.split)
[00:41:38] *** Quits: gabc (~gabc@user/gabc) (*.net *.split)
[00:41:38] *** Quits: dcx (~dcx@user/dac) (*.net *.split)
[00:41:38] *** Quits: mrkajetanp (~mrkajetan@88.98.245.28) (*.net *.split)
[00:41:38] *** Quits: ratzkewatzke (~ec2-user@ec2-34-217-87-98.us-west-2.compute.amazonaws.com) (*.net *.split)
[00:41:38] *** Quits: even4void (even4void@came.here.for-some.fun) (*.net *.split)
[00:41:38] *** Quits: zups (~meow@2a01:4f9:c010:6036::1) (*.net *.split)
[00:41:38] *** Quits: shenghi (~shenghi@chrysocolla.mutablevoid.org) (*.net *.split)
[00:41:39] *** Quits: lonjil (~quassel@user/lonjil) (*.net *.split)
[00:41:39] *** Quits: Rue (~rue@2001-b011-1000-1c39-cdcc-c9c1-11c3-6370.dynamic-ip6.hinet.net) (*.net *.split)
[00:41:39] *** Quits: silasfox (~sbv@p200300cec714f800caf8c79c6d0f1c51.dip0.t-ipconnect.de) (*.net *.split)
[00:41:39] *** Quits: qhong (~qhong@rescomp-21-400677.stanford.edu) (*.net *.split)
[00:41:39] *** Quits: kadoban (~kadoban@user/kadoban) (*.net *.split)
[00:41:39] *** Quits: jgart (16dd2205e4@irc.cheogram.com) (*.net *.split)
[00:41:39] *** Quits: il (~il@user/f/x-7830992) (*.net *.split)
[00:41:39] *** Quits: Arcsech (~arcsechma@2001:470:69fc:105::1:797) (*.net *.split)
[00:41:39] *** Quits: dieggsy (~dieggsy@2001:470:69fc:105::91f) (*.net *.split)
[00:41:39] *** Quits: dinomug[m] (~dinomugma@2001:470:69fc:105::1:7166) (*.net *.split)
[00:41:39] *** Quits: kristjansson (sid126207@id-126207.tinside.irccloud.com) (*.net *.split)
[00:41:39] *** Quits: _0x1d3 (sid43116@id-43116.tinside.irccloud.com) (*.net *.split)
[00:41:39] *** Quits: mattroelle (~Matt_Roel@funbox.mattroelle.com) (*.net *.split)
[00:41:39] *** Quits: selwyn (~selwyn@user/selwyn) (*.net *.split)
[00:41:39] *** Quits: wasamasa (~wasamasa@chicken/contributor/wasamasa) (*.net *.split)
[00:41:39] *** Quits: fabjan (~fabjan@94-237-89-64.de-fra1.upcloud.host) (*.net *.split)
[00:41:39] *** Quits: energizer (~energizer@user/energizer) (*.net *.split)
[00:41:39] *** Quits: iquites (sid77830@id-77830.lymington.irccloud.com) (*.net *.split)
[00:41:40] *** Quits: eof (~eof@tty3.dev) (*.net *.split)
[00:41:40] *** Quits: griffinmb (sid410590@id-410590.helmsley.irccloud.com) (*.net *.split)
[00:41:40] *** Quits: aartaka (aartaka@gateway/vpn/protonvpn/aartaka) (*.net *.split)
[00:41:40] *** Quits: Patch (~Patch@cpe-74-133-231-122.kya.res.rr.com) (*.net *.split)
[00:41:40] *** Quits: pieguy128 (~pieguy128@bras-base-mtrlpq5031w-grc-35-70-24-248-224.dsl.bell.ca) (*.net *.split)
[00:41:40] *** Quits: neominimum (sid537410@user/neominimum) (*.net *.split)
[00:41:40] *** Quits: jcowan (sid325434@ilkley.irccloud.com) (*.net *.split)
[00:41:40] *** Quits: mtreis (~mtreis@ip68-9-89-162.ri.ri.cox.net) (*.net *.split)
[00:41:40] *** Quits: mtm (~mtm@c-73-27-62-116.hsd1.fl.comcast.net) (*.net *.split)
[00:41:40] *** Quits: random-nick (~random-ni@87.116.167.125) (*.net *.split)
[00:41:40] *** Quits: dTal (~quassel@dragonbox/wizzard/dtal) (*.net *.split)
[00:41:40] *** Quits: m5zs7k (aquares@web10.mydevil.net) (*.net *.split)
[00:41:40] *** Quits: Lord_of_Life (~Lord@user/lord-of-life/x-2819915) (*.net *.split)
[00:41:40] *** Quits: acolarh (~niels@3e6be663.rev.stofanet.dk) (*.net *.split)
[00:41:40] *** Quits: shka (~herr@109.231.0.226) (*.net *.split)
[00:41:40] *** Quits: strajder (~strajder@user/strajder) (*.net *.split)
[00:41:40] *** Quits: TonyStone (~TonyStone@cpe-74-76-51-197.nycap.res.rr.com) (*.net *.split)
[00:41:40] *** Quits: Necktwi (~necktwi@49.206.203.103) (*.net *.split)
[00:41:40] *** Quits: Ekho (~Ekho@user/ekho) (*.net *.split)
[00:41:40] *** Quits: micro (~micro@user/micro) (*.net *.split)
[00:41:40] *** Quits: fiddlerwoaroof (~fiddlerwo@user/fiddlerwoaroof) (*.net *.split)
[00:41:40] *** Quits: krl (~krl@h-158-174-122-239.A357.priv.bahnhof.se) (*.net *.split)
[00:41:40] *** Quits: cods (~fred@82-65-232-44.subs.proxad.net) (*.net *.split)
[00:41:40] *** Quits: ski (~ski@remote12.chalmers.se) (*.net *.split)
[00:41:40] *** Quits: phantomics (~phantomic@71-218-126-185.hlrn.qwest.net) (*.net *.split)
[00:41:40] *** Quits: MiningMarsh (~MiningMar@user/miningmarsh) (*.net *.split)
[00:41:40] *** Quits: dmiles_afk (~dmiles@c-98-232-203-68.hsd1.wa.comcast.net) (*.net *.split)
[00:41:40] *** Quits: tgbugs (~hyperion2@cpe-70-95-172-122.san.res.rr.com) (*.net *.split)
[00:41:40] *** Quits: djinni` (~djinni@static.38.6.217.95.clients.your-server.de) (*.net *.split)
[00:41:40] *** Quits: dextaa (~DV@user/dextaa) (*.net *.split)
[00:41:40] *** Quits: moon-child (~moon-chil@cardinal.elronnd.net) (*.net *.split)
[00:41:40] *** Quits: sjl (~sjl@cpe-66-66-5-59.rochester.res.rr.com) (*.net *.split)
[00:41:40] *** Quits: saorge (~saorge@ns378138.ip-5-196-67.eu) (*.net *.split)
[00:41:40] *** Quits: sander (~sander@user/sander) (*.net *.split)
[00:41:40] *** Quits: hisacro (~OBSD@my.displ.nl) (*.net *.split)
[00:41:40] *** Quits: cheers (~user@96.126.121.137) (*.net *.split)
[00:41:41] *** Quits: dld (~davidlowr@2601:197:600:1210:942a:4683:ce04:8328) (*.net *.split)
[00:41:41] *** Quits: munger[m] (~mungerenv@2001:470:69fc:105::1:4a77) (*.net *.split)
[00:41:41] *** Quits: rommudoh[m] (~rommudoht@2001:470:69fc:105::d736) (*.net *.split)
[00:41:41] *** Quits: aesth[m] (~aesthmatr@2001:470:69fc:105::1:57c1) (*.net *.split)
[00:41:41] *** Quits: bailon (~gizzard@saturn.whatbox.ca) (*.net *.split)
[00:41:41] *** Quits: mmk2410 (~mmk2410@user/mmk2410) (*.net *.split)
[00:41:41] *** Quits: gabiruh (~gabiruh@vps19177.publiccloud.com.br) (*.net *.split)
[00:41:41] *** Quits: dpk (~dpk@xn--issum-vva.nonceword.org) (*.net *.split)
[00:41:41] *** Quits: eco (~ubuntu@ec2-54-201-230-197.us-west-2.compute.amazonaws.com) (*.net *.split)
[00:41:42] *** Quits: weinholt (weinholt@h-37-123-132-162.A785.priv.bahnhof.se) (*.net *.split)
[00:41:42] *** Quits: Balooga (sid407689@id-407689.lymington.irccloud.com) (*.net *.split)
[00:41:42] *** Quits: aaronm04 (~user@user/aaronm04) (*.net *.split)
[00:41:42] *** Quits: mht-wtf (~mht@2a03:b0c0:3:e0::1e2:c001) (*.net *.split)
[00:41:42] *** Quits: resttime (~rest@2604:a880:400:d0::1b48:d001) (*.net *.split)
[00:41:42] *** Quits: hiredman (~hiredman@frontier1.downey.family) (*.net *.split)
[00:41:42] *** Quits: hefner (~hefner@user/hefner) (*.net *.split)
[00:41:42] *** Quits: loke (~loke@junk.nocrew.org) (*.net *.split)
[00:41:42] *** Quits: edgar-rft (~edgar-rft@HSI-KBW-109-193-249-223.hsi7.kabel-badenwuerttemberg.de) (*.net *.split)
[00:41:42] *** Quits: wigust (~wigust@130.61.95.6) (*.net *.split)
[00:41:42] *** Quits: borodust (~irc@user/borodust) (*.net *.split)
[00:41:42] *** Quits: Lulu (~meow@vyos/developer/Lulu) (*.net *.split)
[00:41:42] *** Quits: nckx (~nckx@tobias.gr) (*.net *.split)
[00:41:42] *** Quits: seisatsu (~seisatsu@107.161.24.70) (*.net *.split)
[00:41:42] *** Quits: rdrg109 (~rdrg109@user/rdrg109) (*.net *.split)
[00:41:42] *** Quits: eschaton (~eschaton@li541-49.members.linode.com) (*.net *.split)
[00:41:42] *** Quits: infra_red[m] (~infraredm@2001:470:69fc:105::849) (*.net *.split)
[00:41:43] *** Quits: remexre (~remexre@user/remexre) (*.net *.split)
[00:41:43] *** Quits: luna-is-here (~quassel@2a02:908:f761:2a3c::a) (*.net *.split)
[00:41:43] *** Quits: iamFIREc1 (~iamFIREcr@user/iamfirecracker) (*.net *.split)
[00:41:43] *** Quits: conjunctive (sid433686@id-433686.helmsley.irccloud.com) (*.net *.split)
[00:41:43] *** Quits: victor__ (sid208353@id-208353.tinside.irccloud.com) (*.net *.split)
[00:41:43] *** Quits: dale (~dale@user/dale) (*.net *.split)
[00:41:43] *** Quits: puke (~puke@user/puke) (*.net *.split)
[00:41:43] *** Quits: terrorjack (~terrorjac@2a01:4f8:1c1e:509a::1) (*.net *.split)
[00:41:43] *** Quits: SAL9000 (~SAL9000@shirakumo/sal9000) (*.net *.split)
[00:41:43] *** Quits: nashimus (~nashimus@137.117.139.142) (*.net *.split)
[00:41:43] *** Quits: russell-- (~russell@knod.personaltelco.net) (*.net *.split)
[00:41:43] *** Quits: form_feed (~form_feed@user/f/x-7101985) (*.net *.split)
[00:41:43] *** Quits: mathrick (~mathrick@67.148.61.4) (*.net *.split)
[00:41:43] *** Quits: aeka (~aeka@user/hiruji) (*.net *.split)
[00:41:43] *** Quits: jfh (~jfh@ip68-108-33-76.lv.lv.cox.net) (*.net *.split)
[00:41:43] *** Quits: xsperry (~xs@user/xsperry) (*.net *.split)
[00:41:43] *** Quits: Pent (sid313808@id-313808.lymington.irccloud.com) (*.net *.split)
[00:41:43] *** Quits: vito (sid1962@user/vito) (*.net *.split)
[00:41:43] *** Quits: skeemer (~skeemer@h-158-174-23-219.NA.cust.bahnhof.se) (*.net *.split)
[00:41:43] *** Quits: gdd (~gdd@129.199.146.230) (*.net *.split)
[00:41:43] *** Quits: jrjsmrtn_ (~jrjsmrtn@ip-212-239-244-124.dsl.scarlet.be) (*.net *.split)
[00:41:43] *** Quits: tephra (~tephra@pagefault.se) (*.net *.split)
[00:41:43] *** Quits: minion (~minion@common-lisp.net) (*.net *.split)
[00:41:43] *** Quits: brettgilio (~brettgili@x-node.gq) (*.net *.split)
[00:41:43] *** Quits: perro_ (~perro@072-191-245-069.res.spectrum.com) (*.net *.split)
[00:41:43] *** Quits: fourier (~fourier@c-5eea6597-74736162.cust.telenor.se) (*.net *.split)
[00:41:43] *** Quits: jaimelm (~jaimelm@deneb.emergentcommunitysystems.com) (*.net *.split)
[00:41:43] *** Quits: theBlackDragon (~dragon@fvwm/admin) (*.net *.split)
[00:41:43] *** Quits: greeb (~greeb@blahblahblah.anime.horse) (*.net *.split)
[00:41:43] *** Quits: samebchase (~samebchas@51.15.68.182) (*.net *.split)
[00:41:43] *** Quits: mcfrdy (~mcfrdy@user/mcfrdy) (*.net *.split)
[00:41:43] *** Quits: madnificent (~madnifice@static.210.74.63.178.clients.your-server.de) (*.net *.split)
[00:41:43] *** Quits: el_kevino (~mote@2604:a880:400:d1::901:5001) (*.net *.split)
[00:41:43] *** Quits: cosimone (~user@2001:b07:ae5:db26:c24a:d20:4d91:1e20) (*.net *.split)
[00:41:43] *** Quits: parjanya (~esb@2804:14c:1ad:9351:1402:1741:3531:7449) (*.net *.split)
[00:41:43] *** Quits: letto (~letto@86.120.81.105) (*.net *.split)
[00:41:43] *** Quits: notzmv (~zmv@user/notzmv) (*.net *.split)
[00:41:43] *** Quits: pranavats (3fba1d1b34@2a00:c70:1:178:170:40:189:1) (*.net *.split)
[00:41:44] *** Quits: siraben (~siraben@user/siraben) (*.net *.split)
[00:41:44] *** Quits: Irvise (~irvise@2001:470:69fc:105::84c) (*.net *.split)
