[00:00:55] <BarryDuggan[m]> mk: you may be a little confused about how to generate the carrier. the flowgraph should generate your baseband signal. then the USRP or other hardware sink will generate the carrier for you. look at https://wiki.gnuradio.org/index.php?title=USRP_Sink
[00:01:51] <BarryDuggan[m]> If you haven't worked through the Tutorials yet, it's a good place to start: https://wiki.gnuradio.org/index.php/Tutorials
[00:04:36] <jeija[m]> Ryan Volz: Okay, so I compared the build instructions from the CondaInstall page with the gnuradio-satellites recipe and found that the recipe contained the CMake option "-DCMAKE_BUILD_TYPE:STRING=Release". After adding this option to the CMake configuration step, the ImportError is gone for some reason...? Strange 🤔
[00:04:44] *** Quits: revolve (~u0_a227@cpc100838-bagu15-2-0-cust672.1-3.cable.virginm.net) (Read error: Connection reset by peer)
[00:09:52] *** Joins: revolve (~u0_a227@cpc100838-bagu15-2-0-cust672.1-3.cable.virginm.net)
[00:10:08] <RyanVolz[m]> jeija: Ha, I was just coming here to report back the same thing. Without specifying the build type, it looks like it does a Debug build. So I guess there is something wrong with Debug builds.
[00:11:12] *** Quits: revolve (~u0_a227@cpc100838-bagu15-2-0-cust672.1-3.cable.virginm.net) (Read error: Connection reset by peer)
[00:12:47] <RyanVolz[m]> Probably an interaction between a Release-built GNU Radio ('s pybind bindings) and a Debug-built OOT ('s pybind bindings).
[00:14:20] <jeija[m]> At least we both figured it out in the end 👍️ Thanks for your help, even just knowing that the CondaInstall instructions may be erroneous was the hint I needed. Getting OOTs to compile and run on Windows in Release mode is good enough for me, I can hopefully always debug on Linux 😆 I guess it makes sense to update the instructions on the Wiki accordingly.
[00:14:53] *** Joins: revolve (~u0_a227@cpc100838-bagu15-2-0-cust672.1-3.cable.virginm.net)
[00:18:02] <mk[m]12> <BarryDuggan[m]> "mk: you may be a little confused..." <- Hi Barry,... (full message at https://libera.ems.host/_matrix/media/r0/download/libera.chat/fe352c24d2e9e03e03b29ae764cfe4f324bc98e1)
[00:21:56] <mk[m]12> does my approach make sense?
[00:31:36] <naashit10[m]> Hi, when I was building the UHD from source files, I encounter errors and stopped at "make[2]: *** [lib/CMakeFiles/uhd.dir/build.make:1062: lib/CMakeFiles/uhd.dir/rfnoc/dma_fifo_block_ctrl_impl.cpp.o] Error 1
[00:31:36] <naashit10[m]> make[1]: *** [CMakeFiles/Makefile2:779: lib/CMakeFiles/uhd.dir/all] Error 2
[00:31:36] <naashit10[m]> make: *** [Makefile:182: all] Error 2"
[00:32:53] <naashit10[m]> I am stuck at this point kindly help!
[00:34:06] *** Quits: ___nick___ (~quassel@cpc68286-cdif17-2-0-cust533.5-1.cable.virginm.net) (Ping timeout: 250 seconds)
[00:35:32] <willcode4[m]> mk: Simulate the baseband, not the 1090MHz signal. You will not be happy with the result of trying to simulate the RF signal in GNU Radio.
[00:35:33] *** Joins: jstein (~jstein@gentoo/developer/jstein)
[00:51:14] <schneider> RyanVolz[m]: btw. i've upstreamed your patches to gr-iridium
[00:51:41] <schneider> need to make a tag still
[01:08:32] *** Quits: sdfgsdfg (~dfghsfgs@user/sdfgsdfg) (Quit: ayo yoyo ayo yoyo hololo, hololo.)
[01:09:17] *** Quits: shibboleth (~shibbolet@user/shibboleth) (Quit: shibboleth)
[01:11:20] *** Joins: yesno (~yesno@109.98.151.62)
[01:14:03] *** Quits: pcero (~pcero@187.135.227.74) (Quit: Konversation terminated!)
[01:17:02] <RyanVolz[m]> schneider: I saw that, thanks!
[02:06:50] *** Quits: Thorn (~Thorn@user/thorn) (Ping timeout: 250 seconds)
[02:09:26] *** Joins: Thorn (~Thorn@user/thorn)
[02:15:12] *** Joins: BrianG61UK_ (~BrianG61U@2a02:8010:66b7:dddd:a889:f4c0:b970:20ca)
[02:28:20] *** Quits: jstein (~jstein@gentoo/developer/jstein) (Ping timeout: 256 seconds)
[02:54:04] <mk[m]12> <willcode4[m]> "mk: Simulate the baseband, not..." <- Thank you Will,... (full message at https://libera.ems.host/_matrix/media/r0/download/libera.chat/c82f7854e42bd43a2aa0cef55a74c19cef5ec60d)
[02:56:06] *** Joins: sdfgsdfg (~dfghsfgs@user/sdfgsdfg)
[03:05:19] *** Quits: jemius (~imperator@200116b82dd6d3006b16e0730e179c3b.dip.versatel-1u1.de) (Quit: Leaving)
[03:36:51] <willcode4[m]> mk: Baseband signal is simply the samples you would send to the SDR if you had one. SDRs (typically) move your baseband signal from 0Hz to the RF frequency for transmit, and bring it back down to 0Hz for receive. There are variations on this, but that's the general idea. When people do experiments with BER, they create a baseband signal, optionally put it through a channel model (simulator), and then receive it. GNU Radio has channel
[03:36:51] <willcode4[m]> model blocks you can use for this. There are other people here who know more about BER measurements than I do.
[03:43:29] *** Quits: sdfgsdfg (~dfghsfgs@user/sdfgsdfg) (Quit: ayo yoyo ayo yoyo hololo, hololo.)
[03:52:06] *** Joins: sdfgsdfg (~dfghsfgs@user/sdfgsdfg)
[03:52:39] <mk[m]12> thank you for your answer
[03:59:07] *** Quits: Tangent-Man (~Tang3nt-M@cpc145602-basl14-2-0-cust33.20-1.cable.virginm.net) (Quit: Leaving)
[04:32:22] <patchvonbraun[m]> mk: If you have zero background in signals, DSP, radio, and the tools, techniques and tribulations, Gnu Radio isn't going to be an instant success for you.  But keep at it, because it can be very rewarding.
[05:01:36] *** Joins: Vonter (~Vonter@user/vonter)
[05:08:50] *** Quits: Vonter (~Vonter@user/vonter) (Ping timeout: 250 seconds)
[05:11:02] *** Quits: epony (epony@user/epony) (Ping timeout: 240 seconds)
[05:12:14] *** Joins: Vonter (~Vonter@user/vonter)
[05:38:16] *** Quits: Malvolio (~Malvolio@user/malvolio) (Ping timeout: 245 seconds)
[05:59:23] *** Joins: Malvolio (~Malvolio@user/malvolio)
[06:15:28] *** Joins: epony (epony@user/epony)
[07:31:42] *** Quits: drmpeg[m] (~drmpeggnu@2001:470:69fc:105::e139) (K-Lined)
[07:31:42] *** Quits: hadk[m] (~hadkgnura@2001:470:69fc:105::1:838d) (K-Lined)
[07:31:42] *** Quits: goetz_kalie[m] (~goetzkali@2001:470:69fc:105::1:7b13) (K-Lined)
[07:31:42] *** Quits: valdaarhun[m] (~valdaarhu@2001:470:69fc:105::1:7730) (K-Lined)
[07:31:42] *** Quits: Maescool[m] (~pietermae@2001:470:69fc:105::14a2) (K-Lined)
[07:31:42] *** Quits: mk[m]12 (~mkgnuradi@2001:470:69fc:105::1:4106) (K-Lined)
[07:31:42] *** Quits: dsorber[m] (~dsorbergn@2001:470:69fc:105::e13a) (K-Lined)
[07:31:42] *** Quits: Arathorn (~arathorn@2001:470:69fc:105::1f) (K-Lined)
[07:31:42] *** Quits: patchvonbraun[m] (~patchvonb@2001:470:69fc:105::e18d) (K-Lined)
[07:31:42] *** Quits: nw[m] (~nwgnuradi@2001:470:69fc:105::e189) (K-Lined)
[07:31:42] *** Quits: dbanks[m] (~dbanksgnu@2001:470:69fc:105::e134) (K-Lined)
[07:31:42] *** Quits: GVardakis[m] (~vardakism@2001:470:69fc:105::2e4a) (K-Lined)
[07:31:42] *** Quits: frnot[m]1 (~frnotmatr@2001:470:69fc:105::dd34) (K-Lined)
[07:31:42] *** Quits: naashit10[m] (~naashit10@2001:470:69fc:105::1:77dd) (K-Lined)
[07:31:42] *** Quits: af4jm[m] (~af4jmgnur@2001:470:69fc:105::1:7771) (K-Lined)
[07:31:42] *** Quits: nick40[m] (~nick40gnu@2001:470:69fc:105::1:71fe) (K-Lined)
[07:31:42] *** Quits: dcajacob[m] (~dcajacobg@2001:470:69fc:105::e135) (K-Lined)
[07:31:42] *** Quits: baronsaturday[m] (~baronsatu@2001:470:69fc:105::1:3148) (K-Lined)
[07:31:42] *** Quits: CampbellMcDiarmi (~mcdiarmid@2001:470:69fc:105::1:6bc4) (K-Lined)
[07:31:42] *** Quits: DavidLuttonM7DA4 (~davidlmat@2001:470:69fc:105::e9dc) (K-Lined)
[07:31:42] *** Quits: DavidGarca[m]1 (~pdgarciam@2001:470:69fc:105::1:6743) (K-Lined)
[07:31:42] *** Quits: mcdiarmid[m] (~mcdiarmid@2001:470:69fc:105::eb2a) (K-Lined)
[07:31:43] *** Quits: Solomon[m] (~solomonbs@2001:470:69fc:105::e1a7) (K-Lined)
[07:31:43] *** Quits: shayanmajumder[m (~shayanmaj@2001:470:69fc:105::c3a5) (K-Lined)
[07:31:43] *** Quits: jsallay[m] (~jsallaygn@2001:470:69fc:105::e161) (K-Lined)
[07:31:43] *** Quits: jeffcuenco[m] (~jcuencogn@2001:470:69fc:105::eaa1) (K-Lined)
[07:31:43] *** Quits: oz1sej[m]1 (~oz1sejgnu@2001:470:69fc:105::1:5a85) (K-Lined)
[07:31:43] *** Quits: rfjohnso[m]1 (~rfjohnsom@2001:470:69fc:105::1:1d01) (K-Lined)
[07:31:43] *** Quits: adam-sayad[m] (~adam-saya@2001:470:69fc:105::1:5908) (K-Lined)
[07:31:43] *** Quits: neelpandeya[m] (~neelpande@2001:470:69fc:105::e17f) (K-Lined)
[07:31:43] *** Quits: cleverca22[m] (~cleverca2@2001:470:69fc:105::9a0) (K-Lined)
[07:31:43] *** Quits: linge93[m] (~linge93gn@2001:470:69fc:105::eb07) (K-Lined)
[07:31:43] *** Quits: Notou[m] (~notougnur@2001:470:69fc:105::e185) (K-Lined)
[07:31:43] *** Quits: Jacob[m] (~jholtomgr@2001:470:69fc:105::1df) (K-Lined)
[07:31:43] *** Quits: Crofton[m] (~croftongn@2001:470:69fc:105::9a7) (K-Lined)
[07:31:43] *** Quits: bastibl[m] (~bastiblgn@2001:470:69fc:105::e125) (K-Lined)
[07:31:43] *** Quits: varoo[m] (~varooenvs@2001:470:69fc:105::1:737c) (K-Lined)
[07:31:43] *** Quits: aaknitt[m] (~aaknittgn@2001:470:69fc:105::1:7045) (K-Lined)
[07:31:43] *** Quits: Aang23[m] (~aang23alt@2001:470:69fc:105::c8a1) (K-Lined)
[07:31:43] *** Quits: beewe[m] (~beewegnur@2001:470:69fc:105::1:45f4) (K-Lined)
[07:31:43] *** Quits: warnes[m] (~warnesgnu@2001:470:69fc:105::ec80) (K-Lined)
[07:31:43] *** Quits: ErikSchillingAbl (~ablumatri@2001:470:69fc:105::2f63) (K-Lined)
[07:31:43] *** Quits: pier[m] (~piergnura@2001:470:69fc:105::1:6b1f) (K-Lined)
[07:31:43] *** Quits: flash[m] (~flashgnur@2001:470:69fc:105::e302) (K-Lined)
[07:31:43] *** Quits: flynn378[m] (~flynn378g@2001:470:69fc:105::e145) (K-Lined)
[07:31:43] *** Quits: novasharper (~novasharp@2001:470:69fc:105::b4a) (K-Lined)
[07:31:43] *** Quits: rodrirq[m] (~rodrirqgn@2001:470:69fc:105::ebdb) (K-Lined)
[07:31:43] *** Quits: Hash[m] (~bitbangin@2001:470:69fc:105::e748) (K-Lined)
[07:31:43] *** Quits: cparker[m] (~cparker@2001:470:69fc:105::1973) (K-Lined)
[07:31:43] *** Quits: willcode4[m] (~willcode4@2001:470:69fc:105::e1b3) (K-Lined)
[07:31:43] *** Quits: halfy (~halfy@goodboy/halfy) (K-Lined)
[07:31:43] *** Quits: RyanVolz[m] (~ryanvolzm@2001:470:69fc:105::e19c) (K-Lined)
[07:31:43] *** Quits: Cadair (~cadair@2001:470:69fc:105::12) (K-Lined)
[07:31:43] *** Quits: fredy[m] (~fredymatr@2001:470:69fc:105::2d41) (K-Lined)
[07:31:43] *** Quits: khimaros[m] (~khimarosm@2001:470:69fc:105::f2e) (K-Lined)
[07:31:43] *** Quits: JoshMorman[m] (~mormjgnur@2001:470:69fc:105::e17a) (K-Lined)
[07:31:43] *** Quits: dreamerchrisMO[m (~dreamerch@2001:470:69fc:105::795c) (K-Lined)
[07:31:43] *** Quits: jmfriedt[m] (~jmfriedtg@2001:470:69fc:105::eab8) (K-Lined)
[07:31:43] *** Quits: muaddib[m] (~muaddibgn@2001:470:69fc:105::fd1f) (K-Lined)
[07:31:43] *** Quits: FrankWerner[m] (~hb9fxqmat@2001:470:69fc:105::1:68fc) (K-Lined)
[07:31:43] *** Quits: exploser[m] (~exploserg@2001:470:69fc:105::1:66c5) (K-Lined)
[07:31:43] *** Quits: Esotericist[m] (~esoterici@2001:470:69fc:105::1:6554) (K-Lined)
[07:31:43] *** Quits: sammp[m] (~sammpgnur@2001:470:69fc:105::ebef) (K-Lined)
[07:31:43] *** Quits: yootis[m] (~yootisgnu@2001:470:69fc:105::e1b6) (K-Lined)
[07:31:43] *** Quits: {null}[m] (~nullkdeor@2001:470:69fc:105::3f37) (K-Lined)
[07:31:43] *** Quits: troycurtisjr[m] (~troycurti@2001:470:69fc:105::f156) (K-Lined)
[07:31:43] *** Quits: vossiam[m] (~vossiamgn@2001:470:69fc:105::e1ae) (K-Lined)
[07:31:43] *** Quits: d33tah[m] (~d33tah-te@2001:470:69fc:105::174f) (K-Lined)
[07:31:43] *** Quits: promach[m] (~promach@2001:470:69fc:105::ca1) (K-Lined)
[07:31:43] *** Quits: Yamakaja[m] (~yamakajag@2001:470:69fc:105::e1b5) (K-Lined)
[07:31:43] *** Quits: schneiderweb[m] (~sasragr@2001:470:69fc:105::253) (K-Lined)
[07:31:43] *** Quits: wiml[m] (~wimlmatri@2001:470:69fc:105::ec8b) (K-Lined)
[07:31:43] *** Quits: mbr0wn[m]1 (~mbr0wngnu@2001:470:69fc:105::e175) (K-Lined)
[07:31:43] *** Quits: crochenkora[m]1 (~crochenko@2001:470:69fc:105::1:5df5) (K-Lined)
[07:31:43] *** Quits: SebastianKoslows (~skoslowsk@2001:470:69fc:105::e1a4) (K-Lined)
[07:31:43] *** Quits: CillianODriscoll (~odriscign@2001:470:69fc:105::eb88) (K-Lined)
[07:31:43] *** Quits: kristoff-on1arf[ (~krbonnegn@2001:470:69fc:105::eae9) (K-Lined)
[07:31:43] *** Quits: vomoniyi[m] (~vomoniyig@2001:470:69fc:105::3023) (K-Lined)
[07:31:43] *** Quits: psydroid (~psydroid@user/psydroid) (K-Lined)
[07:31:43] *** Quits: funkylab[m] (~funkylabg@2001:470:69fc:105::e148) (K-Lined)
[07:31:43] *** Quits: wavewalkerdsp[m] (~wavewalke@2001:470:69fc:105::1:5127) (K-Lined)
[07:31:43] *** Quits: Jacob[m]12 (~jacobgilb@2001:470:69fc:105::e156) (K-Lined)
[07:31:43] *** Quits: thewyliestcoyote (~thewylies@2001:470:69fc:105::e1ab) (K-Lined)
[07:31:43] *** Quits: JDemel[m] (~johannesd@2001:470:69fc:105::e15d) (K-Lined)
[07:31:43] *** Quits: noc0lour_ (~noc0lour@2001:470:69fc:105::32f4) (K-Lined)
[07:48:32] *** Quits: Malvolio (~Malvolio@user/malvolio) (Remote host closed the connection)
[07:55:10] *** Joins: rossqsmith[m] (~rossqsmit@2001:470:69fc:105::fe52)
[07:56:26] *** Joins: Malvolio (~Malvolio@user/malvolio)
[07:57:20] *** Joins: r4d10n[m] (~r4d10nmat@2001:470:69fc:105::1:6255)
[07:57:24] *** Joins: brian[m] (~brian27me@2001:470:69fc:105::1:8560)
[08:16:49] *** Joins: michael-west[m] (~michael-w@2001:470:69fc:105::f86a)
[08:16:49] *** Joins: matt_mills[m] (~f0urtyfiv@2001:470:69fc:105::e142)
[08:16:49] *** Joins: DanBryant[m] (~dictamatr@2001:470:69fc:105::1:37f)
[08:16:49] *** Joins: AdamHorden[m] (~adamhorde@2001:470:69fc:105::e115)
[08:16:49] *** Joins: MichaelDickens[m (~indianam1@2001:470:69fc:105::e154)
[08:16:49] *** Joins: JacobHoltom[m] (~jholtomgn@2001:470:69fc:105::e159)
[08:16:50] *** Joins: Esotericist[m] (~esoterici@2001:470:69fc:105::1:6554)
[08:16:50] *** Joins: argilo[m] (~argilognu@2001:470:69fc:105::e120)
[08:16:50] *** Joins: M[m]12 (~mpwnchat@2001:470:69fc:105::1:56b2)
[08:16:50] *** Joins: jp48[m] (~jp48gnura@2001:470:69fc:105::e160)
[08:16:50] *** Joins: Notou[m] (~notougnur@2001:470:69fc:105::e185)
[08:16:51] *** Joins: sdh11[m] (~sdh11gnur@2001:470:69fc:105::e1a2)
[08:16:51] *** Joins: douggeiger[m] (~douggeige@2001:470:69fc:105::e137)
[08:16:51] *** Joins: Aang23[m] (~aang23alt@2001:470:69fc:105::c8a1)
[08:16:52] *** Joins: ErikSchillingAbl (~ablumatri@2001:470:69fc:105::2f63)
[08:16:53] *** Joins: anderskaloer[m] (~anderskal@2001:470:69fc:105::2e24)
